Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W),Powertrain 1 - Temperature PT100 2 (°C)
101.3,1799,-20.597261428833008,0.37389636039733887,16.968372344970703,42.86125183105469,11869.230114924168,727.2857055664062,464.7318115234375,63.899487257003784,-0.04432074725627899,-0.028320729732513428,27.743127441406273
101.4,1799,-20.326168060302734,0.3696316182613373,16.965978622436523,42.162010192871094,11818.958756947255,715.3197631835938,457.485107421875,63.95532488822937,-0.04443022981286049,-0.02841549925506115,27.743707275390648
101.5,1799,-20.233097076416016,0.3660491406917572,16.96420669555664,41.600589752197266,11782.669797962439,705.7210083007812,451.66009521484375,63.999807834625244,-0.044797178357839584,-0.028670107945799828,27.744317626953148
101.6,1799,-19.938512802124023,0.36353540420532227,16.96257209777832,41.16761016845703,11754.52082165055,698.3085327148438,447.4868469238281,64.08153176307678,-0.044556647539138794,-0.02855258248746395,27.744378662109398
101.7,1799,-19.947824478149414,0.36176201701164246,16.960987091064453,40.846492767333984,11726.454609017565,692.7968139648438,444.24066162109375,64.12279009819031,-0.044903192669153214,-0.028793180361390114,27.744439697265648
101.8,1799,-19.76249885559082,0.36122074723243713,16.95947265625,40.629337310791016,11701.681458256415,689.0521240234375,442.6388854980469,64.2388105392456,-0.04464700073003769,-0.028680702671408653,27.744805908203148
101.9,1799,-19.879541397094727,0.36149418354034424,16.95792579650879,40.53907775878906,11677.868832444785,687.4586791992188,442.0725402832031,64.30532336235046,-0.04496895894408226,-0.028917435556650162,27.745294189453148
102,1774,-19.89920425415039,0.3597751557826996,16.95670509338379,40.49589157104492,11657.400558672198,686.6768798828125,439.19915771484375,63.9600932598114,-0.04530792683362961,-0.028978992253541946,27.745416259765648
102.1,1774,-19.79230499267578,0.35989856719970703,16.964021682739258,40.081443786621094,11634.759446907008,679.9425048828125,438.49652099609375,64.49023485183716,-0.045136746019124985,-0.029108792543411255,27.745477294921898
102.2,1774,-19.7052059173584,0.35226190090179443,16.97141456604004,38.902992248535156,11551.215924325565,660.2388305664062,426.1102600097656,64.53880667686462,-0.04624438285827637,-0.029845573008060455,27.745294189453148
102.3,1774,-19.469852447509766,0.3498276174068451,16.96665382385254,38.30970001220703,11459.821509104542,649.9874267578125,419.8175354003906,64.58856463432312,-0.04637693986296654,-0.029954198747873306,27.744592285156273
102.4,1774,-19.21314811706543,0.34699133038520813,16.96417236328125,37.885982513427734,11401.051137284248,642.704345703125,414.27825927734375,64.45860266685486,-0.04637739807367325,-0.029894225299358368,27.744226074218773
102.5,1774,-19.02958869934082,0.3438572287559509,16.96303367614746,37.54955291748047,11367.052750539486,636.954345703125,409.3121643066406,64.26083445549011,-0.046491626650094986,-0.02987590804696083,27.744439697265648
102.6,1774,-18.970109939575195,0.34099236130714417,16.962594985961914,37.254947662353516,11345.840769342392,631.9406127929688,405.1445007324219,64.1111671924591,-0.04682306945323944,-0.030018819496035576,27.744714355468773
102.7,1774,-18.82299041748047,0.338667094707489,16.961776733398438,37.00422668457031,11329.621419648687,627.6574096679688,401.8065490722656,64.016854763031,-0.046845901757478714,-0.029989274218678474,27.745477294921898
102.8,1774,-18.81583023071289,0.33883246779441833,16.96030616760254,36.877742767333984,11310.109008083145,625.4578247070312,401.3104248046875,64.16266560554504,-0.04688597470521927,-0.030083293095231056,27.747399902343773
102.9,1774,-18.77703857421875,0.3407507836818695,16.95964241027832,36.79437255859375,11296.047342469003,624.0194091796875,403.0806884765625,64.59425687789917,-0.04658382013440132,-0.030090471729636192,27.748071289062523
103,1752,-18.69864845275879,0.3420325815677643,16.958667755126953,36.75736618041992,11283.160687958158,623.35595703125,404.1353759765625,64.83219861984253,-0.046268280595541,-0.02999674342572689,27.748468017578148
103.1,1752,-18.647275924682617,0.3378593623638153,16.966285705566406,36.2625846862793,11258.840988902544,615.2413940429688,398.343994140625,64.74596858024597,-0.046811994165182114,-0.030308878049254417,27.749230957031273
103.2,1752,-18.590299606323242,0.3299046456813812,16.97176170349121,35.231082916259766,11191.859527586603,597.9335327148438,386.6511535644531,64.66456651687622,-0.04808029159903526,-0.031090913340449333,27.749719238281273
103.3,1752,-18.218847274780273,0.3256315290927887,16.96930503845215,34.58185577392578,11128.159471286312,586.830078125,379.4708251953125,64.6645188331604,-0.04801119118928909,-0.031046206131577492,27.750207519531273
103.4,1752,-18.13805389404297,0.324009507894516,16.96672248840332,34.14820861816406,11077.186370567153,579.3831787109375,375.8511047363281,64.87090587615967,-0.04825861379504204,-0.03130580112338066,27.750787353515648
103.5,1752,-17.88335418701172,0.32092925906181335,16.965444564819336,33.80509948730469,11042.781159541588,573.5185546875,371.1217346191406,64.7096335887909,-0.04818729683756828,-0.03118182346224785,27.751763916015648
103.6,1752,-17.624412536621094,0.31890037655830383,16.964468002319336,33.49728775024414,11021.104069782772,568.263671875,368.0516357421875,64.76776003837585,-0.0478857047855854,-0.031014498323202133,27.752587890625023
103.7,1752,-17.760019302368164,0.3183550238609314,16.96337127685547,33.309181213378906,11005.06540135991,565.0360107421875,366.8875427246094,64.93170857429504,-0.04840725660324097,-0.0314316600561142,27.752618408203148
103.8,1752,-17.617694854736328,0.3157605528831482,16.963010787963867,33.13322067260742,10989.462699358312,562.0391845703125,363.3816223144531,64.654141664505,-0.04848262667655945,-0.03134602680802345,27.752618408203148
103.9,1752,-17.483516693115234,0.31566885113716125,16.962244033813477,33.02440643310547,10973.443847590961,560.1680297851562,362.7465515136719,64.75673913955688,-0.048197608441114426,-0.03121119923889637,27.752679443359398
104,1727,-17.40174102783203,0.3169876039028168,16.962093353271484,32.917327880859375,10966.862386589764,558.3468017578125,364.04351806640625,65.20025134086609,-0.047801267355680466,-0.031166546046733856,27.752893066406273
104.1,1727,-17.463024139404297,0.3103734850883484,16.97030258178711,32.321014404296875,10956.09145147622,548.4973754882812,356.09747314453125,64.92236256599426,-0.04904001206159592,-0.031837932765483856,27.753869628906273
104.2,1727,-17.112468719482422,0.30183884501457214,16.976415634155273,31.13849449157715,10880.847610497422,528.6199951171875,343.9271545410156,65.06131887435913,-0.04975608363747597,-0.03237196430563927,27.754388427734398
104.3,1727,-16.801633834838867,0.2988891899585724,16.972110748291016,30.46498680114746,10792.210041763794,517.0551147460938,337.7919006347656,65.32995700836182,-0.04973960295319557,-0.03249485790729523,27.756066894531273
104.4,1727,-16.527292251586914,0.29655492305755615,16.96851921081543,30.062557220458984,10721.106716101369,510.1170654296875,332.9456787109375,65.26848077774048,-0.04963960498571396,-0.0323990173637867,27.757348632812523
104.5,1727,-16.48778533935547,0.2952686846256256,16.965669631958008,29.85189437866211,10664.732993912401,506.4573669433594,329.75848388671875,65.11080861091614,-0.049999576061964035,-0.03255512937903404,27.758294677734398
104.6,1727,-16.505268096923828,0.2966729700565338,16.963838577270508,29.76873779296875,10626.245551851376,504.9920654296875,330.131103515625,65.37352204322815,-0.04999610036611557,-0.032684214413166046,27.759027099609398
104.7,1727,-16.339275360107422,0.2960270047187805,16.963027954101562,29.72943115234375,10601.17398557193,504.3011779785156,328.63507080078125,65.16643166542053,-0.049718599766492844,-0.03239983692765236,27.759454345703148
104.8,1727,-16.32258415222168,0.2946261763572693,16.96356773376465,29.628698348999023,10591.914944705384,502.6084289550781,326.7942810058594,65.01965522766113,-0.0499475821852684,-0.03247574716806412,27.760400390625023
104.9,1727,-16.31688690185547,0.2949630916118622,16.963693618774414,29.520919799804688,10591.054668719044,500.7838439941406,327.1413879394531,65.32586812973022,-0.04987717047333717,-0.03258269280195236,27.762109375000023
105,1702,-16.2020206451416,0.29290464520454407,16.963577270507812,29.41640853881836,10591.524440023239,499.00750732421875,324.872802734375,65.1037871837616,-0.04987189173698425,-0.032468490302562714,27.762414550781273
105.1,1702,-16.3918399810791,0.2880399823188782,16.9727783203125,28.779579162597656,10568.147780632871,488.46942138671875,318.7720642089844,65.2593731880188,-0.051421817392110825,-0.03355755656957626,27.762628173828148
105.2,1702,-15.954730033874512,0.27987241744995117,16.976184844970703,27.788991928100586,10475.194843740115,471.7510681152344,307.0087890625,65.07856249809265,-0.05196831375360489,-0.03382023051381111,27.762475585937523
105.3,1702,-15.72280502319336,0.2776576280593872,16.97226905822754,27.23011016845703,10385.347293334642,462.1567687988281,301.9668273925781,65.33861756324768,-0.05206798389554024,-0.034020502120256424,27.762506103515648
105.4,1702,-15.500663757324219,0.27592089772224426,16.969303131103516,26.885669708251953,10320.063070279015,456.2310791015625,298.19171142578125,65.35979509353638,-0.05198220908641815,-0.03397546708583832,27.763116455078148
105.5,1702,-15.356199264526367,0.27536842226982117,16.96745491027832,26.67136001586914,10275.952360795076,452.54510498046875,296.3226318359375,65.47914147377014,-0.051822565495967865,-0.033932968974113464,27.764245605468773
105.6,1702,-15.22600269317627,0.27423712611198425,16.966461181640625,26.511030197143555,10247.13894368073,449.7983703613281,294.2778015136719,65.42438268661499,-0.05174023658037186,-0.03385072946548462,27.764855957031273
105.7,1702,-15.144671440124512,0.2734815776348114,16.965885162353516,26.39518165588379,10226.174087834725,447.817626953125,292.8666076660156,65.3986394405365,-0.05171183869242668,-0.03381883725523949,27.766809082031273
105.8,1702,-15.141769409179688,0.27316874265670776,16.96562385559082,26.284259796142578,10215.768012319726,445.9288635253906,292.23394775390625,65.53375720977783,-0.05181386321783066,-0.03395557031035423,27.767724609375023
105.9,1702,-15.166187286376953,0.27170515060424805,16.96531867980957,26.19169807434082,10210.478130983658,444.3504943847656,290.5176696777344,65.38029909133911,-0.052204009145498276,-0.034131135791540146,27.769219970703148
106,1686,-15.233620643615723,0.27123376727104187,16.96505355834961,26.106372833251953,10204.403743226443,442.8960266113281,289.84112548828125,65.44225215911865,-0.05255851894617081,-0.034395478665828705,27.771630859375023
106.1,1686,-15.15263557434082,0.2677587568759918,16.970659255981445,25.77666473388672,10190.231337478557,437.4469909667969,285.7303161621094,65.317702293396,-0.05303124710917473,-0.034638792276382446,27.772515869140648
106.2,1686,-14.82663345336914,0.26166602969169617,16.972341537475586,25.181886672973633,10135.895233750463,427.39556884765625,277.7397766113281,64.9842381477356,-0.05338318273425102,-0.03469065576791763,27.773675537109398
106.3,1686,-14.63338851928711,0.2586507201194763,16.970142364501953,24.835960388183594,10082.262038450232,421.46978759765625,273.0865478515625,64.793860912323,-0.053585171699523926,-0.03471989929676056,27.774163818359398
106.4,1686,-14.608211517333984,0.2587894797325134,16.968477249145508,24.630329132080078,10043.825886556417,417.9391784667969,272.19140625,65.12703895568848,-0.05366889387369156,-0.03495296090841293,27.775537109375023
106.5,1686,-14.436015129089355,0.2577730417251587,16.967634201049805,24.461610794067383,10021.325822751047,415.0556640625,270.51495361328125,65.17558693885803,-0.053364939987659454,-0.03478091210126877,27.776696777343773
106.6,1686,-14.40160846710205,0.25490376353263855,16.967914581298828,24.28581428527832,10010.7262434234,412.0796203613281,267.2209167480469,64.84691500663757,-0.05389401689171791,-0.03494860604405403,27.777093505859398
106.7,1686,-14.432397842407227,0.25564292073249817,16.967395782470703,24.156904220581055,10001.92997974734,409.8797607421875,267.76031494140625,65.32655358314514,-0.05390043929219246,-0.03521129861474037,27.777459716796898
106.8,1686,-14.311182975769043,0.2538735866546631,16.966915130615234,24.031784057617188,9993.746866706531,407.7452392578125,265.6895446777344,65.16067385673523,-0.05386430397629738,-0.03509834408760071,27.778131103515648
106.9,1686,-14.330754280090332,0.25277212262153625,16.96649742126465,23.950754165649414,9984.928455003723,406.36041259765625,264.30340576171875,65.04161953926086,-0.05422084778547287,-0.03526611998677254,27.779718017578148
107,1680,-14.460189819335938,0.25551003217697144,16.96526527404785,23.96109390258789,9970.089277082141,406.5063171386719,266.7691650390625,65.62485098838806,-0.054204877465963364,-0.0355718694627285,27.781549072265648
107.1,1680,-14.322211265563965,0.2518811821937561,16.967559814453125,23.83790397644043,9954.50172899358,404.4710693359375,262.5692443847656,64.91669416427612,-0.05454641580581665,-0.035409729927778244,27.782861328125023
107.2,1680,-14.391627311706543,0.2527090013027191,16.9672794342041,23.696441650390625,9927.47064518969,402.06414794921875,262.71685791015625,65.34202694892883,-0.05477999150753021,-0.03579435497522354,27.783990478515648
107.3,1680,-14.206075668334961,0.25010550022125244,16.966537475585938,23.60919189453125,9905.995219042848,400.5662536621094,259.4477844238281,64.77025747299194,-0.05475504696369171,-0.03546498343348503,27.785211181640648
107.4,1680,-14.27122974395752,0.25224506855010986,16.965795516967773,23.601764678955078,9887.54707844686,400.4226989746094,261.1799621582031,65.22606015205383,-0.05464136227965355,-0.0356404110789299,27.786706542968773
107.5,1680,-14.122967720031738,0.24977077543735504,16.965333938598633,23.60191535949707,9875.97531731351,400.41436767578125,258.31536865234375,64.51200842857361,-0.05467335507273674,-0.03527088090777397,27.786920166015648
107.6,1680,-14.201579093933105,0.25230541825294495,16.965404510498047,23.594099044799805,9872.176347883313,400.283447265625,260.8363342285156,65.1629090309143,-0.05444632098078728,-0.03547880798578262,27.787591552734398
107.7,1680,-14.115211486816406,0.25025463104248047,16.965312957763672,23.590866088867188,9869.593188553052,400.2264404296875,258.6485290527344,64.62554931640625,-0.054572947323322296,-0.035268064588308334,27.788568115234398
107.8,1680,-14.123554229736328,0.25279369950294495,16.9646053314209,23.647085189819336,9863.753103605124,401.1634826660156,261.1181335449219,65.09020924568176,-0.05408874899148941,-0.03520648181438446,27.789208984375023
107.9,1680,-14.167499542236328,0.25233396887779236,16.964508056640625,23.688047409057617,9859.067047419361,401.8560791015625,260.5194396972656,64.82904553413391,-0.05438173562288284,-0.03525516018271446,27.790185546875023
108,1680,-14.16894245147705,0.25302809476852417,16.96463966369629,23.724727630615234,9857.924675513379,402.4814453125,261.205810546875,64.89884853363037,-0.05424435809254646,-0.0352039635181427,27.791772460937523
108.1,1680,-14.278641700744629,0.25510480999946594,16.964750289916992,23.741003036499023,9860.349301599545,402.76019287109375,263.4144287109375,65.40229916572571,-0.0542059950530529,-0.035451967269182205,27.792443847656273
108.2,1680,-14.187322616577148,0.25331512093544006,16.965417861938477,23.72760581970215,9863.810222200422,402.5487365722656,261.65826416015625,65.00039100646973,-0.054220810532569885,-0.03524373844265938,27.793176269531273
108.3,1680,-14.305850982666016,0.2549382448196411,16.96525764465332,23.731008529663086,9867.606860259384,402.6026611328125,263.4361877441406,65.43329358100891,-0.054304804652929306,-0.03553342446684837,27.794274902343773
108.4,1680,-14.172796249389648,0.2515949606895447,16.96581268310547,23.70795249938965,9874.033285073341,402.22467041015625,260.1507873535156,64.67797756195068,-0.05447915941476822,-0.035236019641160965,27.796075439453148
108.5,1680,-14.263158798217773,0.2536940276622772,16.965347290039062,23.688671112060547,9873.908556712178,401.88653564453125,262.31793212890625,65.27163982391357,-0.05437355861067772,-0.03549051284790039,27.796899414062523
108.6,1680,-14.137093544006348,0.2511371970176697,16.965635299682617,23.669994354248047,9874.102060524825,401.57647705078125,259.67926025390625,64.66495394706726,-0.05444059520959854,-0.03520398586988449,27.797448730468773
108.7,1680,-14.174213409423828,0.2531864047050476,16.965452194213867,23.65333366394043,9873.942361595111,401.28948974609375,261.7939453125,65.23817181587219,-0.05414263531565666,-0.035321664065122604,27.798547363281273
108.8,1680,-14.136138916015625,0.2513062655925751,16.965909957885742,23.618358612060547,9875.940346744961,400.7069396972656,259.9024658203125,64.86098170280457,-0.05439016968011856,-0.03527799993753433,27.799890136718773
108.9,1680,-14.154183387756348,0.2526474893093109,16.966135025024414,23.547142028808594,9881.48201617459,399.5039978027344,261.4361877441406,65.44018983840942,-0.054140109568834305,-0.035429392009973526,27.801446533203148
109,1680,-13.998575210571289,0.2502342462539673,16.96638298034668,23.483436584472656,9882.51248226121,398.4289855957031,258.96600341796875,64.99677896499634,-0.054055649787187576,-0.03513443097472191,27.801934814453148
109.1,1680,-14.001853942871094,0.2505229413509369,16.966407775878906,23.428308486938477,9883.706144334401,397.4942321777344,259.29608154296875,65.23266434669495,-0.053999483585357666,-0.03522530198097229,27.803094482421898
109.2,1680,-13.96310806274414,0.24855411052703857,16.966163635253906,23.386547088623047,9883.123301525226,396.7799987792969,257.2431335449219,64.83268737792969,-0.054279811680316925,-0.03519105911254883,27.805047607421898
109.3,1680,-13.950023651123047,0.2496538907289505,16.965940475463867,23.352230072021484,9879.516670222054,396.1925354003906,258.2870788574219,65.19230604171753,-0.05400976538658142,-0.03521021082997322,27.807122802734398
109.4,1680,-13.988353729248047,0.24936050176620483,16.96556282043457,23.341808319091797,9875.945009487434,396.0069274902344,257.8902587890625,65.12266397476196,-0.054241497069597244,-0.03532350808382034,27.809075927734398
109.5,1680,-13.948335647583008,0.24942311644554138,16.96533203125,23.340038299560547,9871.059621060935,395.97149658203125,257.8274230957031,65.11262059211731,-0.05409950390458107,-0.035225603729486465,27.811517333984398
109.6,1680,-14.113523483276367,0.2510320246219635,16.965070724487305,23.368053436279297,9867.079970359891,396.440673828125,259.38592529296875,65.42868614196777,-0.05441129580140114,-0.03560059517621994,27.813012695312523
109.7,1680,-14.051216125488281,0.25056806206703186,16.9652099609375,23.39544105529785,9864.428035578147,396.9085693359375,258.8369445800781,65.21323919296265,-0.05428597703576088,-0.03540164604783058,27.814538574218773
109.8,1680,-14.201032638549805,0.2528897821903229,16.96530532836914,23.39293098449707,9866.96107042682,396.86822509765625,261.3023376464844,65.84108471870422,-0.05434712767601013,-0.03578273952007294,27.816033935546898
109.9,1680,-14.096908569335938,0.2500884234905243,16.965272903442383,23.39617347717285,9864.950262735167,396.9224548339844,258.3551330566406,65.08957147598267,-0.05456407368183136,-0.035515520721673965,27.816125488281273
110,1680,-14.234071731567383,0.25301942229270935,16.964567184448242,23.450664520263672,9860.45071624834,397.83038330078125,261.2637939453125,65.67215919494629,-0.05448160693049431,-0.03577924892306328,27.816796875000023
110.1,1680,-14.188543319702148,0.25175023078918457,16.964208602905273,23.524768829345703,9853.952018926046,399.0790710449219,259.78192138671875,65.09535312652588,-0.054617129266262054,-0.0355532132089138,27.817041015625023
110.2,1680,-14.18974781036377,0.25306880474090576,16.964366912841797,23.583391189575195,9853.308560464719,400.0773010253906,261.1255187988281,65.2687668800354,-0.05434071645140648,-0.035467516630887985,27.816461181640648
110.3,1680,-14.247312545776367,0.25317874550819397,16.964271545410156,23.643402099609375,9852.944866551792,401.09307861328125,261.22930908203125,65.12934565544128,-0.05453948676586151,-0.035521212965250015,27.816125488281273
110.4,1680,-14.188241958618164,0.2529083788394928,16.96457862854004,23.6768798828125,9855.21911919319,401.6683044433594,261.0105895996094,64.98162746429443,-0.05435887724161148,-0.03532328084111214,27.816033935546898
110.5,1680,-14.362060546875,0.2550905644893646,16.964584350585938,23.709911346435547,9856.364988156029,402.2287902832031,263.2933044433594,65.45858979225159,-0.054547764360904694,-0.03570619598031044,27.816247558593773
110.6,1680,-14.222419738769531,0.2525177597999573,16.965269088745117,23.703777313232422,9864.245022936066,402.1409606933594,260.84613037109375,64.86435532569885,-0.054524172097444534,-0.03536675125360489,27.815881347656273
110.7,1680,-14.273309707641602,0.25398093461990356,16.965673446655273,23.668121337890625,9872.264939990306,401.5456237792969,262.57086181640625,65.39004445075989,-0.054359838366508484,-0.03554592281579971,27.815850830078148
110.8,1680,-14.159333229064941,0.25114503502845764,16.96610450744629,23.621051788330078,9878.371966944836,400.7572326660156,259.7996520996094,64.8271918296814,-0.054500967264175415,-0.035331446677446365,27.815270996093773
110.9,1680,-14.321032524108887,0.2534560263156891,16.966205596923828,23.556047439575195,9881.00991349916,399.65673828125,262.26031494140625,65.62138795852661,-0.05460617318749428,-0.03583333268761635,27.813348388671898
111,1680,-14.239645957946777,0.2506762742996216,16.965829849243164,23.510643005371094,9879.320835038172,398.8775634765625,259.33966064453125,65.01736044883728,-0.05490732192993164,-0.03569928929209709,27.811944580078148
111.1,1680,-14.258920669555664,0.2523895502090454,16.965272903442383,23.511476516723633,9875.1360236683,398.87860107421875,261.0015563964844,65.43382406234741,-0.054631557315588,-0.03574751690030098,27.811242675781273
111.2,1680,-14.23359489440918,0.2507452666759491,16.96514320373535,23.521432876586914,9870.679607549351,399.0444641113281,259.18414306640625,64.95118737220764,-0.05491692200303078,-0.03566919267177582,27.810510253906273
111.3,1680,-14.212903022766113,0.252554714679718,16.965158462524414,23.525075912475586,9868.83898995798,399.10662841796875,261.00579833984375,65.39750695228577,-0.05445435643196106,-0.03561179339885712,27.810266113281273
111.4,1680,-14.211152076721191,0.25171688199043274,16.965227127075195,23.54578971862793,9867.862145409803,399.45965576171875,260.11419677734375,65.11650681495667,-0.05463428422808647,-0.03557593747973442,27.808679199218773
111.5,1680,-14.160862922668457,0.2511405348777771,16.96571922302246,23.54054069519043,9869.439318051429,399.3822021484375,259.5600891113281,64.99040126800537,-0.05455716699361801,-0.03545692190527916,27.807153320312523
111.6,1680,-14.250456809997559,0.2525660991668701,16.965192794799805,23.5346622467041,9867.352740794584,399.27008056640625,260.978271484375,65.36384224891663,-0.054604001343250275,-0.0356912724673748,27.805871582031273
111.7,1680,-14.123971939086914,0.2511753737926483,16.965208053588867,23.54655647277832,9864.539941397508,399.47222900390625,259.46722412109375,64.95250463485718,-0.05443451181054115,-0.03535658121109009,27.805718994140648
111.8,1680,-14.250100135803223,0.2532361149787903,16.965009689331055,23.557722091674805,9864.305638588221,399.656982421875,261.58978271484375,65.45357704162598,-0.05447498708963394,-0.035655826330184937,27.805200195312523
111.9,1680,-14.036591529846191,0.25115731358528137,16.96523666381836,23.555267333984375,9866.226688487259,399.6206970214844,259.492919921875,64.93480801582336,-0.05409238487482071,-0.03512478619813919,27.804284667968773
112,1696,-14.120146751403809,0.25372278690338135,16.96561622619629,23.5078125,9872.693912297858,398.82452392578125,262.3153991699219,65.77212810516357,-0.0538288913667202,-0.03540441021323204,27.802941894531273
112.1,1696,-14.038615226745605,0.25344717502593994,16.96071434020996,23.79734992980957,9888.441159316133,403.62005615234375,262.4483947753906,65.02362489700317,-0.053490955382585526,-0.03478175774216652,27.802484130859398
112.2,1696,-14.309793472290039,0.2586442232131958,16.959022521972656,24.27484130859375,9940.136985118668,411.6775817871094,269.2301940917969,65.39831161499023,-0.05315077304840088,-0.03475971147418022,27.802178955078148
112.3,1696,-14.422111511230469,0.26049163937568665,16.961101531982422,24.513015747070312,9990.198519684278,415.76776123046875,272.5188293457031,65.54592847824097,-0.05292152240872383,-0.03468790277838707,27.801477050781273
112.4,1696,-14.53292179107666,0.2595425248146057,16.96237564086914,24.641069412231445,10023.269020676835,417.9710693359375,272.42474365234375,65.17788767814636,-0.05334655940532684,-0.03477016091346741,27.801599121093773
112.5,1696,-14.651144027709961,0.2596401274204254,16.962669372558594,24.77324867248535,10039.586287962482,420.2204284667969,272.9708251953125,64.95896577835083,-0.05367292836308479,-0.034865379333496094,27.801446533203148
112.6,1696,-14.799426078796387,0.26192837953567505,16.962671279907227,24.883989334106445,10048.74391418023,422.09893798828125,275.62774658203125,65.29932618141174,-0.05369352549314499,-0.035061512142419815,27.801507568359398
112.7,1696,-14.903718948364258,0.2648793160915375,16.962270736694336,25.034883499145508,10051.29210294194,424.6484680175781,278.8037109375,65.65517783164978,-0.053455956280231476,-0.035096604377031326,27.801599121093773
112.8,1696,-14.852378845214844,0.2649833559989929,16.962331771850586,25.15872573852539,10052.981181402927,426.7506408691406,278.9600830078125,65.36840796470642,-0.053241949528455734,-0.03480341285467148,27.801507568359398
