Time (s),MGM - ESC throttle (μs),MGM - force Fz (thrust) (N),MGM - torque MZ (torque) (N⋅m),MGM - voltage (V),MGM - current (A),MGM - rotation speed (rpm),MGM - electrical power (W),MGM - mechanical power (W),MGM - motor & ESC efficiency (%),MGM - propeller efficiency (N/W),MGM - powertrain efficiency (N/W)
5.3,1250,1.8002102375030518,0.036293670535087585,16.97353744506836,2.812171459197998,3634.2300758713473,47.73249816894531,13.812488555908203,28.937283158302307,0.1303320676088333,0.037714563
5.4,1250,1.823454499,0.035340745002031326,16.973674774169922,2.7877020835876465,3656.8487481883835,47.31754684448242,13.533536911010742,28.601518273353577,0.13473598659038544,0.038536537
5.5,1250,1.8349366188049316,0.035043485,16.97345542907715,2.7865188121795654,3668.662097666135,47.296852111816406,13.463055610656738,28.465011715888977,0.13629421591758728,0.038796168
5.6,1250,1.8353415727615356,0.034798186272382736,16.97349739074707,2.788511276245117,3674.7560106574583,47.330787658691406,13.391022682189941,28.29241454601288,0.1370576173067093,0.038776908069849014
5.7,1250,1.8324896097183228,0.034775249660015106,16.973461151123047,2.781254529953003,3677.2339668606637,47.207515716552734,13.391220092773438,28.366711735725403,0.13684262335300446,0.038817752
5.8,1250,1.8303340673446655,0.034476411,16.97353172302246,2.7806029319763184,3679.0891555222656,47.196651458740234,13.282840728759766,28.143608570098877,0.13779687881469727,0.038781013
5.9,1250,1.8293280601501465,0.034377903,16.973539352416992,2.8060340881347656,3679.3872796191586,47.62833023071289,13.245962142944336,27.811098098754883,0.13810458779335022,0.038408402
6,1300,1.8340015411376953,0.034993216,16.973247528076172,2.8141074180603027,3680.999422829335,47.76454162597656,13.48895263671875,28.240513801574707,0.13596323132514954,0.038396716
6.1,1300,2.0101499557495117,0.068471096,16.95317840576172,4.178874492645264,3846.8683265210466,70.84520721435547,27.58310890197754,38.934335112571716,0.072876118,0.028373831883072853
6.2,1300,2.5205492973327637,0.075418741,16.964767456054688,4.763029575,4261.6049898807405,80.80368805,33.657440185546875,41.65334701538086,0.074888326,0.031193493
6.3,1300,2.904946804046631,0.070482098,16.97247886657715,4.770513534545898,4551.241438364855,80.96743774414062,33.59211349487305,41.48842096328735,0.086477049,0.035877962
6.4,1300,3.1838152408599854,0.067083992,16.974117279052734,4.752742767333984,4715.8033170569925,80.67361450195312,33.12860870361328,41.06498658657074,0.096104704,0.039465386
